train,    103, 26.704234,   15,  44
train,    104, 9.754912,    9,  44
train,    105, 34.677153,   19,  44
train,    106, 18.010295,   11,  44
train,    107, 68.812453,   33,  44
train,    108, 101.483019,   83,  44
train,    109, 58.911567,   29,  44
train,    110, 35.470566,   19,  44
train,    111, 53.187044,   27,  44
train,    112, 26.586720,   15,  44
train,    113, 42.916759,   23,  44
train,    114, 16.866543,   12,  45
train,    115, 34.339915,   19,  45
train,    116, 93.881126,   42,  45
train,    117, 2.945663,    6,  45
train,    118, 17.851913,   13,  45
train,    119, 64.535242,   28,  45
train,    120, 24.603579,   14,  45
train,    121, 87.516995,   40,  45
train,    122, 10.315332,    9,  45
train,    123, 50.085380,   24,  45
train,    124, 4.473919,    7,  45
val,      124, 34.937718, 1.0000,  19.0000,   3.8000, 0.0000,  28.0545
train,    125, 15.639762,   11,  45
train,    126, 187.200929,  150,  45
train,    127, 12.617378,   10,  46
train,    128, 17.992168,   12,  46
train,    129, 32.797933,   19,  46
train,    130, 28.091043,   15,  46
train,    131, 30.052835,   16,  46
train,    132, 265.136692,  150,  46
train,    133, 5.419808,    7,  46
train,    134, 30.070178,   18,  46
train,    135, 27.738828,   17,  46
train,    136, 120.402378,  122,  46
train,    137, 49.713085,   23,  46
train,    138, 36.549937,   20,  46
train,    139, 73.323863,   43,  46
train,    140, 2.252232,    6,  46
train,    141, 9.961240,    9,  47
train,    142, 382.130649,  150,  47
train,    143, 89.746554,   40,  47
train,    144, 11.237659,    9,  47
train,    145, 7.398681,    8,  47
train,    146, 254.873167,  150,  47
train,    147, 34.943938,   18,  47
train,    148, 20.939860,   12,  47
train,    149, 247.040887,  150,  47
val,      149, 18.688182, 1.0000,  12.0000,   1.6000, 0.0000,  28.4288
train,    150, 72.850961,   35,  47
train,    151, 72.299861,   35,  47
train,    152, 33.872685,   19,  47
train,    153, -0.754393,    4,  47
train,    154, 62.403568,   29,  48
train,    155, 27.179462,   14,  48
train,    156, 81.726486,   37,  48
train,    157, 15.920838,   12,  48
train,    158, 73.078234,   36,  48
train,    159, 19.288060,   13,  48
train,    160, 15.517981,   10,  48
train,    161, 47.930273,   25,  48
train,    162, -1.464083,    4,  48
train,    163, 21.872142,   13,  48
train,    164, 22.730984,   13,  48
train,    165, 171.681079,  150,  48
train,    166, 36.786332,   19,  48
train,    167, 31.140329,   17,  49
train,    168, 0.284704,    5,  49
train,    169, 12.568189,   10,  49
train,    170, 8.871964,    8,  49
train,    171, 162.212126,   69,  49
train,    172, 131.397444,   68,  49
train,    173, 51.344236,   26,  49
train,    174, 31.815491,   18,  49
val,      174, 38.056713, 1.0000,  20.0000,   3.8000, 0.0000,  28.5509
train,    175, 15.927129,   11,  49
train,    176, 63.781725,   32,  49
train,    177, 152.932300,  150,  49
train,    178, 40.858467,   21,  49
train,    179, 72.698579,   35,  49
train,    180, 38.921312,   21,  50
train,    181, 54.655040,   26,  50
train,    182, 105.291205,   68,  50
train,    183, 380.668129,  150,  50
train,    184, 115.501793,   49,  50
train,    185, 60.024562,   29,  50
train,    186, 34.181657,   18,  50
train,    187, 29.623443,   17,  50
train,    188, 16.564623,   11,  50
train,    189, 4.597053,    7,  50
train,    190, 5.050443,    7,  50
train,    191, 106.066641,   47,  50
